song_id,label,artist_id,fold
7988088,chill	dance	gym	night	party	relax	running	sad	sleep	summer	workout,312102,1
79845498,chill	dance	happy	party	relax	sleep	summer	work	workout,615238,1
499632732,car	chill	dance	gym	happy	party	relax	running	sad	sleep	summer	work	workout,5112746,1
61389700,chill	relax	sleep,1427838,0
372922431,chill	relax	sleep,12302202,2
79827304,chill	night	relax	sad	sleep,146195,0
3121561,sleep,2042,1
913196,car	chill	dance	gym	happy	night	party	running	sleep	summer	work	workout,230,3
627003202,car	chill	night	running	sad	sleep,12033224,2
523090732,car	chill	gym	happy	night	relax	sad	sleep	summer	work,9568982,2
64360082,car	chill	gym	sad	sleep	summer	work,563882,2
130374214,car	chill	dance	gym	happy	party	relax	sad	sleep	summer	work	workout,4432412,2
931416,chill	dance	relax	sleep	work,2792,3
553083,dance	night	relax	running	sad	sleep	summer,1765,1
628599722,car	chill	sad	sleep,74357,2
625436,chill	gym	night	relax	sleep	summer	work,191,2
130413130,chill	night	relax	sleep,7391896,0
22775901,chill	night	relax	sleep	work,476751,0
66379621,car	chill	dance	party	relax	sleep	work,1478,3
534916,sad	sleep,1434,2
65445746,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,416239,2
83036396,car	chill	gym	night	party	relax	running	sad	sleep	summer	work,158706,3
132194662,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer	work,9707482,0
84097693,chill	sad	sleep,3841221,0
17610149,car	chill	dance	gym	happy	night	party	relax	sad	sleep	summer	work	workout,1642,3
125538518,car	chill	dance	gym	party	relax	running	sad	sleep	summer	work	workout,469683,0
676159,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,92,0
378754421,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,5962948,2
37734431,chill	gym	happy	sleep	workout,92,0
3128484,sleep,3277,2
99976964,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,647650,0
15884847,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,4011,2
5278042,chill	gym	night	party	relax	sad	sleep,6708,2
105282996,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer,1424821,1
383962181,car	chill	relax	sad	sleep	summer,1424821,1
90354597,chill	relax	sleep	work,152,0
73360494,chill	sleep	work,1547241,0
356779151,car	chill	dance	gym	happy	party	relax	running	sleep	summer	work	workout,1575905,0
61752265,chill	sad	sleep,409894,3
80267370,car	chill	night	sad	sleep	work,2554,2
104181538,sad	sleep,8483866,0
610943672,chill	relax	sleep,1092032,1
74456480,chill	dance	relax	sad	sleep,174351,0
443125702,chill	sad	sleep,1281,1
71844198,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,873890,2
450909282,chill	relax	sleep,12209944,2
70565976,car	gym	happy	party	relax	sad	sleep,380955,2
114392622,car	chill	happy	party	relax	sleep	summer	work,8228774,1
138128145,chill	sad	sleep,362326,0
17886974,car	chill	gym	night	party	sleep	work	workout,9112,1
51520321,car	chill	gym	party	running	sleep	summer	work	workout,390742,3
116914024,chill	gym	relax	sad	sleep,860,1
416258922,chill	relax	sleep	work,4310404,0
4625082,car	chill	night	party	relax	sleep	summer	work,1295,0
4306817,chill	gym	night	relax	sad	sleep	work,9183,2
2277972,car	gym	relax	running	sad	sleep	work	workout,13,2
94541814,chill	night	relax	sleep,384039,0
61860867,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,16398,0
126848355,chill	gym	night	relax	running	sad	sleep	summer	work,5062414,1
2487334,sleep,1935,1
513166232,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1042268,2
359231311,chill	night	sad	sleep	summer,4907510,3
353615271,car	chill	dance	gym	party	sleep	summer	work	workout,1419381,0
95987682,car	chill	dance	happy	night	party	relax	sad	sleep	work,12815,3
107251684,car	chill	dance	happy	night	party	relax	sad	sleep	summer	work	workout,2021921,2
13540261,car	chill	dance	happy	night	party	relax	sleep	summer	work	workout,173113,2
516941872,chill	party	running	sleep	summer,9197980,2
65445467,car	chill	dance	gym	night	party	relax	sad	sleep,487,2
124278126,chill	dance	night	relax	sad	sleep	summer,9820340,1
98100170,car	chill	happy	night	party	relax	sad	sleep	summer,5962948,2
62743222,sleep	summer,1999,1
958164,chill	sleep,69925,3
694614,car	chill	dance	gym	night	party	relax	sleep	summer	work,110,3
510638672,chill	sad	sleep	summer,5111084,0
384918201,car	chill	gym	party	sleep	summer	work,12931681,2
350058071,chill	night	sad	sleep	summer	work,9262400,1
361314681,chill	gym	night	party	relax	sad	sleep,2697,1
17479922,chill	night	relax	running	sad	sleep	work,791,3
2298091,chill	sleep,4523,0
380959021,chill	sad	sleep,10991316,0
508821572,chill	night	relax	sleep,14438333,2
116348264,car	chill	party	relax	sad	sleep	summer,1,3
70564508,relax	sleep,16072,0
4096633,car	chill	night	relax	sad	sleep	work,465,3
84268187,car	chill	dance	sad	sleep	summer	work	workout,102,2
106746768,car	chill	gym	happy	night	party	running	sad	sleep	summer	workout,12874,3
1172325,car	chill	relax	sleep,170,2
37185511,sad	sleep,384236,1
348852001,chill	night	relax	sleep,69483,3
10101864,car	chill	dance	gym	happy	night	party	running	sleep	summer	work	workout,149013,0
90759819,chill	party	relax	sleep	summer,5021724,3
68517630,chill	dance	night	relax	sad	sleep	summer	work	workout,406204,3
66393512,chill	night	relax	sleep,8473,2
624726992,chill	sad	sleep,1047058,1
140857431,chill	sad	sleep,1909641,3
79363305,chill	sad	sleep,1424821,1
129568054,car	chill	sad	sleep,10802204,3
2438124,chill	night	party	relax	sad	sleep	work,1278,1
392164982,chill	happy	party	relax	sad	sleep	summer,11229268,0
75325461,chill	dance	relax	sad	sleep,1515,3
145043414,car	chill	gym	night	party	running	sleep	summer	work	workout,525046,1
5968814,sad	sleep,668,2
75373460,car	chill	dance	happy	party	sleep	summer	work,1690334,3
98316900,chill	dance	happy	night	party	relax	running	sad	sleep	summer	work,382,1
3614808,car	chill	dance	happy	night	relax	sad	sleep	summer,631,1
631724,chill	dance	night	relax	sad	sleep,521,0
15026098,chill	night	relax	sad	sleep,98985,1
956078,car	chill	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,553,1
142749130,chill	dance	happy	night	relax	sad	sleep,8589576,3
92730974,chill	gym	sleep,7196368,3
502373822,chill	night	sad	sleep,5469847,3
5959926,car	chill	running	sad	sleep	work,10336,1
70562436,car	chill	dance	gym	night	party	relax	sad	sleep	work	workout,246791,1
137200586,chill	dance	sad	sleep	summer,11388952,2
16387450,chill	night	relax	sad	sleep,959,3
2159653,car	chill	dance	gym	happy	party	relax	running	sad	sleep	summer	work,5113,0
346053631,chill	sad	sleep,8697922,0
28877431,sleep,1417,0
134111624,car	chill	dance	gym	happy	night	party	sad	sleep	summer	work	workout,9236850,0
12893199,chill	night	relax	sad	sleep,647650,0
2279325,car	chill	gym	happy	night	party	relax	running	sad	sleep	summer	work,1642,3
128706959,chill	happy	night	relax	sad	sleep	summer,4746199,2
3103097,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,1136,2
388461741,chill	relax	sad	sleep,6089,2
72823269,car	chill	gym	happy	night	party	relax	sleep	summer	work	workout,577666,0
86662753,car	chill	dance	party	sleep	summer	work,1443471,0
127322369,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,75798,3
460117982,chill	night	party	relax	sad	sleep	work,11598441,1
105915118,relax	sad	sleep,1059594,3
576490432,chill	dance	happy	night	relax	sleep	summer,14179483,2
410092622,chill	dance	happy	relax	sad	sleep	summer	work,193875,3
77770638,chill	night	party	relax	sad	sleep	summer,1226271,1
602705,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer	work,4983,2
77468108,chill	dance	night	relax	running	sad	sleep	summer	work,1042517,0
57052631,chill	night	sad	sleep	summer	work,3837171,3
70459349,sleep,805432,1
75677472,chill	dance	night	party	relax	sad	sleep	summer	work,5578942,3
7256543,car	chill	gym	relax	sad	sleep,2092,3
3363411,car	chill	gym	running	sleep	work,1510,2
2438123,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1278,1
90914447,chill	night	relax	sad	sleep	summer,1909641,3
712212,chill	night	relax	sleep	summer,383,3
13263710,chill	relax	sad	sleep,13545,1
682789,chill	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,64766,3
379745171,chill	sleep	summer,4025973,0
491948292,relax	sleep	work,14646555,0
140921587,chill	relax	sad	sleep	summer,10485343,1
795239,car	chill	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,338,3
124390048,chill	night	relax	sleep	work,4935692,1
3583337,car	chill	dance	gym	night	party	relax	running	sad	sleep	work	workout,1519,3
97696764,chill	night	relax	sad	sleep,478697,2
412139432,chill	relax	sad	sleep,3803881,1
953607,chill	dance	gym	night	relax	running	sad	sleep	summer,6603,0
88845911,car	chill	dance	happy	night	party	relax	running	sleep	work,1192,0
3135439,car	chill	gym	sleep,702,3
2800858,car	chill	night	relax	sad	sleep,1515,3
87321177,chill	sleep,4771546,1
857501,chill	dance	happy	night	party	relax	sad	sleep	summer	work,202,0
531941451,car	chill	dance	gym	happy	night	party	sad	sleep	summer	work	workout,1575905,0
366023191,chill	relax	sad	sleep,1606315,3
145496922,sad	sleep,5617908,3
63510359,car	chill	dance	gym	happy	night	party	running	sleep	summer	work,416239,2
403700912,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,364582,2
422202532,car	chill	night	party	relax	sad	sleep,1097709,1
432358872,dance	happy	party	sleep,4986093,3
89640197,party	sleep,7013195,1
121416572,chill	sleep,8835400,0
60726353,car	chill	gym	party	running	sad	sleep	workout,288092,3
80947478,chill	relax	sad	sleep	summer,8094,3
373746191,chill	relax	sad	sleep,399,0
17599498,chill	gym	night	party	running	sad	sleep	work	workout,230,3
2521396,night	relax	sleep	work,2639,3
141338425,car	chill	relax	sad	sleep	summer,11474678,0
84688699,car	chill	happy	sad	sleep	summer,5505912,1
14489330,sad	sleep,1007876,2
142246881,chill	night	relax	sad	sleep,146195,0
12724830,chill	relax	running	sleep	work,1188,1
13131901,car	chill	dance	gym	party	running	sad	sleep	summer	work,75053,0
17458326,chill	night	party	relax	sad	sleep	work	workout,798,3
1123683,car	chill	party	relax	sad	sleep,637,3
121416562,chill	night	relax	sad	sleep	summer,8835400,0
98701798,car	chill	gym	party	relax	running	sad	sleep	summer	work,288092,3
84097687,car	chill	dance	night	sad	sleep,3841221,0
533802092,car	chill	night	relax	sad	sleep	summer	work,632926,1
386087121,chill	night	relax	sad	sleep	summer,9755580,0
70631675,car	chill	happy	night	party	relax	sad	sleep,372617,1
370408801,chill	night	relax	sad	sleep,4792609,0
59509591,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,259,3
404640272,chill	dance	relax	sad	sleep	summer	work,4562106,3
2195962,car	chill	dance	gym	night	party	relax	running	sad	sleep	summer	work,4523,0
137202026,car	chill	dance	happy	night	relax	running	sad	sleep	summer,296520,2
7474219,chill	relax	sad	sleep,12246,0
482889882,chill	relax	sad	sleep,13817211,1
364702501,chill	dance	relax	running	sleep	summer	work,646,1
382011511,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,892,0
17610152,sad	sleep,1642,3
78281901,chill	dance	relax	sad	sleep,311820,0
2553087,car	chill	dance	gym	night	running	sad	sleep	summer	work,255,1
401485612,relax	sleep,80786,3
144948554,car	chill	dance	night	party	relax	sad	sleep	summer	workout,11516529,2
378515451,chill	relax	sleep,4341020,3
131337012,car	chill	dance	gym	night	sad	sleep	summer,15617,2
131182450,sleep,436581,3
65264461,night	sad	sleep	work	workout,333,3
75623699,chill	sleep,6089,2
13377610,chill	night	sad	sleep,445137,2
2261899,car	chill	dance	gym	party	relax	sleep	summer	work	workout,400004,2
77834658,car	chill	dance	happy	party	relax	running	sad	sleep	summer	work	workout,2163861,1
357434621,chill	party	running	sad	sleep,1497,1
351595771,car	chill	happy	night	relax	sad	sleep	summer,5962948,2
497178292,chill	gym	party	relax	sad	sleep,198347,0
385045911,car	chill	dance	relax	sad	sleep,1129532,3
528330221,car	chill	gym	night	party	running	sad	sleep	summer	work	workout,13719947,3
962173,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,143,1
2311446,relax	sad	sleep,483,3
102362596,car	chill	gym	night	party	relax	sad	sleep	summer	work	workout,365664,2
77995502,sleep,413969,0
541393,car	chill	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,207,2
110118556,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,5245171,1
71844147,car	sleep,873890,2
76482991,car	night	sleep,4027889,3
516941902,chill	night	sleep	summer,9197980,2
100484726,chill	dance	gym	happy	night	party	relax	running	sleep	summer	work,872257,1
112439974,dance	happy	night	relax	sad	sleep,148129,2
395468362,chill	relax	sleep	work,1937231,1
376985881,sleep,336440,2
61002682,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1364450,2
68612711,chill	dance	relax	sleep	work,66199,0
783579,chill	night	relax	sad	sleep	work,556,1
674038,chill	night	relax	sleep	work,757,3
98100180,car	chill	dance	happy	party	running	sleep	summer	work	workout,5962948,2
369497791,chill	dance	gym	night	party	relax	running	sad	sleep	summer	work,5266156,2
454481662,car	chill	dance	gym	night	party	running	sleep	summer	work,9957134,0
1583114,chill	dance	happy	night	relax	running	sad	sleep	summer,863,1
8931221,dance	sad	sleep,12246,0
6347454,night	sad	sleep,4537,1
125190256,car	chill	dance	happy	night	party	relax	sleep	summer	work,6006756,1
93310984,chill	relax	sleep,146195,0
67196972,chill	party	relax	sleep,1189109,0
102650690,chill	party	sad	sleep	summer,1226271,1
81310940,chill	relax	sleep	work,455121,0
617047432,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,11144828,1
537474432,chill	night	relax	sad	sleep	summer	work,11934257,1
435903512,car	chill	happy	relax	sleep	summer,4794268,1
374244501,chill	relax	sad	sleep,12725129,0
6435665,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,89,0
78252034,car	chill	dance	happy	night	relax	sad	sleep	summer	work,107666,0
128332527,chill	night	relax	sad	sleep,14894,0
137202230,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,827425,1
398065722,sad	sleep,443623,3
34625451,chill	relax	sad	sleep	summer	work,384236,1
17390869,chill	night	relax	sad	sleep,16952,0
350190981,sleep,10336974,1
13129402,car	chill	night	relax	sad	sleep	work,71569,0
138445385,chill	night	sleep,406641,0
13792630,chill	happy	night	relax	sad	sleep	summer	work,9787204,0
88725241,car	chill	night	relax	sleep	work,9183,2
69559020,car	chill	night	party	sleep	work,242132,1
120130334,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,68,1
1073621,car	chill	dance	night	party	relax	running	sad	sleep	summer	work,3329,2
14952047,car	chill	dance	gym	happy	night	party	relax	sad	sleep,159449,1
61109751,chill	dance	night	relax	sad	sleep,563882,2
65151287,car	chill	night	party	relax	sleep,997,3
105731984,chill	sleep,853405,2
441178822,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,9635624,0
62290953,car	chill	dance	relax	sad	sleep	work,564,0
17615571,chill	happy	party	sad	sleep	work,1581786,1
7198203,chill	night	party	relax	sad	sleep	summer	work,17026,0
10381536,chill	dance	happy	night	party	relax	sad	sleep	summer	work,468920,3
17932344,sad	sleep,15374,2
420471592,car	chill	sad	sleep,13054147,3
477452282,car	chill	dance	gym	night	party	relax	sad	sleep	summer	work	workout,4050205,2
386158341,car	chill	party	relax	sleep	summer,12632197,2
137495516,chill	relax	sleep,7110517,2
3993054,chill	night	party	relax	running	sad	sleep	summer	work,900,1
86429961,car	chill	dance	party	sad	sleep	work	workout,38,2
84876711,car	chill	dance	gym	party	running	sad	sleep	summer	work	workout,72450,0
79524158,sleep,98,0
70282057,chill	sad	sleep,5100975,2
17347980,car	chill	night	sad	sleep,246791,1
810793,car	chill	dance	gym	night	party	relax	running	sad	sleep	summer,1456,2
91046029,chill	sad	sleep,162815,0
66284856,car	chill	gym	night	party	running	sleep	summer	work,258786,1
116348294,car	chill	gym	happy	night	party	relax	sad	sleep	summer,1,3
139116529,sad	sleep,6059096,1
130900308,chill	night	sad	sleep	summer,183727,1
567679762,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,362326,0
2485128,car	chill	dance	gym	party	relax	running	sleep	summer	work	workout,145,1
366341021,car	chill	dance	gym	night	party	sleep	summer	work	workout,413596,1
17605996,chill	party	relax	sad	sleep	work,637,3
17448040,chill	dance	night	sleep	work,7319,2
72934528,car	chill	dance	gym	running	sad	sleep	summer	work	workout,280294,3
3113984,chill	dance	night	relax	sad	sleep,1417,0
79363435,chill	night	relax	sad	sleep	summer,1424821,1
950284,car	chill	sleep	summer,1268,3
70697372,car	chill	dance	gym	night	party	relax	running	sleep	summer	work,246791,1
623717,car	chill	dance	night	party	relax	sad	sleep	work	workout,5100,1
416766202,car	chill	happy	relax	sad	sleep	work,1999,1
12803377,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer	work,1340,3
15591589,chill	party	relax	sleep,1147,1
51142541,sad	sleep,12103,1
135875338,car	chill	relax	sleep	summer,6557769,2
69271726,car	chill	dance	gym	happy	party	running	sleep	summer	work	workout,1191410,2
71220749,car	chill	night	relax	sad	sleep	summer,5241932,3
3106509,chill	relax	sad	sleep,892,0
9809736,chill	dance	night	relax	running	sleep	summer,12778,1
124523518,chill	sleep,152366,2
37734391,car	chill	dance	gym	happy	party	relax	running	sad	sleep	summer	work	workout,92,0
138365739,chill	happy	sad	sleep,65209,0
2550619,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,1440,3
80556628,car	chill	dance	night	party	relax	sad	sleep	work,1097709,1
66404571,car	chill	dance	gym	happy	night	party	running	sad	sleep	summer	work	workout,404,2
75624084,chill	happy	night	relax	sleep	work,74444,2
1022889,chill	relax	sleep	summer,5862,1
131875288,chill	dance	night	party	relax	sleep,1631052,3
134946606,sleep,5863,1
7675611,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,703,0
374251561,car	chill	dance	gym	night	relax	sad	sleep	summer	work,90459,3
11495703,chill	relax	sleep,74310,2
131070800,chill	sad	sleep,183727,1
122948590,chill	sad	sleep,1718831,2
388919861,chill	happy	relax	sad	sleep,8222632,0
559366712,car	chill	gym	night	sad	sleep,10184856,3
33870961,chill	happy	relax	sad	sleep,298609,1
10392080,night	relax	sleep,3098,2
110928236,chill	sleep	work,4017975,2
141827637,chill	dance	relax	sad	sleep,147955,3
664445,car	chill	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,169,0
8616466,car	chill	dance	night	party	relax	running	sad	sleep	summer	work,758,0
539088762,car	chill	dance	gym	party	running	sad	sleep	summer	work	workout,5822699,3
129666336,chill	party	relax	sad	sleep	summer	work,4707030,1
117115134,sleep,9248554,3
140116247,chill	night	relax	sleep,7888234,0
9867193,chill	relax	sleep,1184766,1
382379231,sleep,167781,2
97615912,chill	happy	night	party	sad	sleep,819811,0
584204022,car	chill	dance	gym	happy	night	party	sad	sleep	summer	work	workout,56149,1
102364678,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,4549214,1
361484211,car	chill	gym	night	sad	sleep	summer,9822974,3
371625831,car	chill	sad	sleep	summer,4448485,2
2154084,chill	dance	night	relax	sad	sleep	summer	work,2245,1
105710122,car	chill	dance	night	party	relax	sad	sleep	summer	work,5292512,2
384722261,chill	night	relax	sad	sleep	work,2668241,2
534472,car	chill	night	relax	sad	sleep	work	workout,3381,1
139444905,chill	gym	party	sleep	summer,11653505,1
460265112,chill	sad	sleep,11152604,3
144386790,sleep,1234785,2
68926934,car	chill	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,493,1
869731,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer	work,2746,0
505015182,chill	night	relax	sad	sleep	summer	work,9945222,0
560349942,car	chill	dance	night	relax	running	sad	sleep,13612387,2
61697714,chill	relax	sad	sleep,2732,2
14834540,car	chill	gym	night	relax	sleep	work,274,2
7344625,chill	relax	sleep	work,152827,2
406868052,sleep,13181995,0
85567036,chill	night	sad	sleep,6654792,3
15078237,car	chill	dance	happy	night	relax	sad	sleep	work	workout,75798,3
62738630,night	sleep,193331,2
13787883,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,401577,3
642145762,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,50258612,3
63456715,car	chill	dance	gym	night	party	relax	sad	sleep	summer	work,288166,2
118303222,chill	dance	night	relax	sad	sleep,7022443,0
7667060,chill	gym	party	running	sleep	workout,230,3
57631771,car	chill	dance	gym	night	relax	sad	sleep	summer	work,1028626,3
138540341,chill	sad	sleep,399,0
572537032,chill	happy	night	relax	sad	sleep	summer	work,5078097,2
71415280,car	chill	gym	party	sleep	work,1125,3
10101741,chill	dance	party	sleep,102,2
55015241,chill	sad	sleep	work,793825,3
14628825,chill	relax	sleep,556,1
566286,car	chill	dance	relax	sad	sleep,274,2
17946793,chill	dance	night	party	relax	sleep	work,2351,3
373746781,chill	gym	night	relax	sad	sleep	summer	work,261212,1
564326642,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,13864157,0
3164953,car	chill	dance	gym	night	party	relax	running	sad	sleep	summer,144227,2
78369449,car	chill	dance	happy	party	relax	running	sad	sleep	summer	work,259131,0
11232751,chill	sad	sleep,180920,1
638477922,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,7508018,3
67959012,car	chill	dance	happy	night	party	relax	sad	sleep	summer	work	workout,802470,1
64731913,chill	dance	night	relax	sad	sleep	summer,6720,1
131628424,chill	sleep,10975054,0
2288475,car	chill	dance	gym	night	party	relax	running	sleep	work	workout,663,2
4608489,chill	night	relax	sleep	work,277491,1
3598721,chill	relax	sad	sleep	work,1935,1
13842014,car	chill	gym	happy	party	running	sad	sleep	summer	work	workout,17003,2
560951882,car	chill	night	relax	sad	sleep,74309,3
425421172,chill	party	sleep	summer	work,1012830,1
136408134,car	chill	dance	gym	party	running	sleep	work	workout,119,2
457305362,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,5961630,0
136408140,car	chill	gym	party	relax	sleep	work	workout,119,2
109701586,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,416239,2
88611961,chill	night	sad	sleep	summer	work,57423,3
94142472,chill	relax	sleep,7431198,2
764396,car	chill	night	party	sad	sleep,271,2
745532,car	chill	dance	gym	happy	night	party	relax	sad	sleep	summer	work,608,2
38547581,chill	party	sleep,1190409,0
468253982,car	chill	dance	gym	party	sad	sleep	summer,14274863,3
4540396,chill	dance	gym	night	party	relax	running	sad	sleep	summer	work,5176,0
434591642,car	chill	dance	gym	night	party	relax	running	sad	sleep	summer	workout,390,0
2203331,chill	sleep,8642,3
97198286,car	chill	dance	gym	party	running	sleep	work	workout,525046,1
574247432,car	chill	dance	gym	night	party	relax	running	sad	sleep	summer	work,7071365,0
5606975,chill	night	sad	sleep,288166,2
71630123,chill	dance	happy	night	party	relax	sleep,16275,1
2627636,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,4661,1
3779653,chill	dance	happy	night	party	relax	running	sad	sleep	summer	work,17331,2
138130703,car	chill	night	relax	sad	sleep	work,3701,2
410107152,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,12436,0
15928230,car	chill	sad	sleep	work,412,3
525404,chill	relax	sad	sleep,69522,1
13158129,car	chill	dance	gym	happy	night	party	relax	sad	sleep	summer	work	workout,282428,3
16014611,chill	dance	night	sad	sleep	summer,1007876,2
98571806,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,5696423,2
439067012,car	chill	dance	gym	party	running	sad	sleep	work	workout,13753063,0
470700302,car	dance	gym	happy	night	party	relax	sad	sleep	summer	work,4397349,1
73549446,chill	happy	relax	sad	sleep,1052390,3
139419603,chill	sad	sleep,257890,2
482189422,car	chill	dance	night	relax	sleep	summer,345052,2
61775494,chill	night	sad	sleep	summer,408,2
73087927,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer	work,4993003,2
84892351,chill	dance	gym	party	sleep	work,399680,2
4220970,sleep,5658,2
143778916,car	chill	dance	night	relax	sad	sleep	work,145547,0
477113552,chill	relax	sad	sleep,14398009,2
67795284,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,3803881,1
5429851,dance	sleep,595,0
72059719,chill	sleep,4331,0
65657491,car	chill	dance	gym	night	party	relax	sleep	work	workout,525046,1
70009193,chill	sad	sleep,116,2
7084416,car	chill	dance	gym	night	relax	running	sad	sleep	work,92,0
61389702,relax	sleep,1427838,0
729516,chill	night	party	sleep,1249,3
536421102,car	chill	gym	party	relax	running	sad	sleep	summer	work	workout,4495513,1
78293213,chill	gym	sad	sleep,4073834,3
110960008,chill	night	relax	sad	sleep,1125,3
13783053,chill	sleep,102,2
582143232,chill	dance	gym	relax	sad	sleep	work	workout,12088868,2
422202602,car	chill	night	party	relax	sad	sleep,1097709,1
629899802,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1562681,3
2453811,car	chill	night	sad	sleep	work,134123,3
109703340,sleep,193875,3
145471520,chill	dance	night	party	relax	sad	sleep	work,762,0
118760368,car	chill	dance	night	relax	sad	sleep	summer	work,3583591,2
70591354,chill	dance	night	relax	sad	sleep	summer	work,107666,0
73204673,chill	sleep,616950,3
104952386,car	chill	gym	happy	night	party	relax	running	sad	sleep	work,1125,3
128428669,chill	dance	happy	sad	sleep,10690633,0
13564129,chill	sad	sleep,430072,1
994978,chill	sad	sleep,116,2
353107601,chill	relax	sleep	summer,73424,1
130374220,car	chill	dance	night	party	sad	sleep	summer,4432412,2
2532111,car	chill	dance	happy	night	party	relax	sleep	summer	work,1154,3
88299355,car	chill	dance	gym	night	party	running	sad	sleep	summer	work	workout,4575675,1
350027751,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,1450,0
365357041,chill	relax	sad	sleep,7023869,2
70266522,car	chill	dance	gym	night	party	relax	running	sad	sleep	summer	work	workout,4051157,3
90718585,chill	relax	sad	sleep,1194088,0
366575761,chill	dance	happy	party	sad	sleep	summer	work,6068036,0
635331082,chill	night	relax	sad	sleep	summer	work,5603027,3
92139986,sad	sleep,13191,3
13158001,car	chill	relax	sad	sleep,107,0
114818398,relax	sleep,9171686,0
15522246,relax	sleep,1568037,1
511573422,chill	dance	night	sleep	summer	work	workout,265914,2
477846532,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1097709,1
80556548,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1097709,1
123390848,sleep,9621496,3
81837010,chill	happy	party	relax	sad	sleep	summer,4746199,2
349922221,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer	work	workout,1350335,0
12206763,chill	relax	sad	sleep,693,0
89067653,car	chill	night	party	relax	sad	sleep,416239,2
595725,car	chill	night	relax	sleep,255,1
129297222,relax	sad	sleep,5962948,2
1171879,car	chill	dance	happy	night	party	relax	running	sad	sleep	summer	work	workout,459,0
82341194,chill	night	relax	sad	sleep,6247150,0
356902651,car	chill	dance	happy	night	party	relax	sad	sleep	summer	work,616943,2
136563724,car	chill	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,62146,3
619256172,chill	dance	night	relax	sleep,353076,0
145116974,sleep,12190732,3
15594977,sad	sleep,13639,0
93559420,chill	relax	sad	sleep	work,4732999,2
79827312,sad	sleep,146195,0
